A,B,C
76,0.4009616734303919,2
14,0.8345714507246429,31
28,0.4746544596479473,25
24,0.29974085250458393,74
48,0.019523254772031873,52
60,0.953937589815539,75
36,0.6625549399410353,89
56,0.8678487524533356,45
91,0.6326862801671572,41
79,0.817153621518136,25
74,0.6225348091683558,57
67,0.011183449218964858,51
48,0.474333195094902,92
41,0.5718331081703227,29
87,0.23402010426995656,87
19,0.2395417125574878,38
75,0.5036553026195668,7
50,0.7457707737866381,57
31,0.4231958248636305,33
7,0.42978855625419954,58
56,0.21897169813383133,38
28,0.3279108068045675,17
59,0.26576011866580873,98
76,0.9426976176157067,67
80,0.9979447094908873,90
53,0.37230801390522716,19
24,0.967133944913474,72
75,0.46428460503598024,79
85,0.5966497061864648,85
57,0.16282911151926616,56
52,0.8857262271529143,70
36,0.9557850206321657,90
88,0.6673340649519469,3
18,0.3434103545316052,78
91,0.4981549436018924,41
16,0.3116493578154703,74
83,0.8590657902381376,78
55,0.9374390338999333,10
90,0.7500643670627988,94
82,0.06839187292056281,89
27,0.6953898709097667,32
33,0.9390272375170596,26
49,0.21707903093866932,18
12,0.552412497958464,3
68,0.9763890564186317,57
54,0.08427241311270728,91
23,0.9285703810375173,16
22,0.41904238148305917,11
55,0.7234107471014075,22
18,0.16263385483467996,5
69,0.5630257322326677,8
85,0.7253716441771522,42
9,0.1547716853165324,13
73,0.2729286629012898,18
14,0.7547078723600829,62
59,0.405310077003345,57
27,0.8267408512141137,89
83,0.10290698147254118,88
1,0.15587886999678646,80
26,0.08268276089710613,90
13,0.5476010280191723,26
36,0.37322982938365157,69
81,0.47294085852975576,1
2,0.35798590774677186,42
69,0.9379301885895798,7
58,0.7838940125194623,34
50,0.4986629409558563,30
34,0.12144133232484389,29
30,0.4929016807263984,21
22,0.34778198499805024,98
84,0.40797130282667005,64
90,0.9796022878637091,30
6,0.5691136238942687,1
80,0.667932974036863,70
47,0.7196244193592847,58
41,0.9931535105775332,23
88,0.7481437362173408,61
53,0.6787573404293337,23
36,0.5094722358445358,96
8,0.3219908706152875,58
21,0.18310498573862766,89
27,0.6546784499493565,96
28,0.7393833497801315,52
70,0.47439163438982446,57
38,0.12316465341763949,91
9,0.682031571851403,1
90,0.35183878369134847,53
88,0.8465471005607479,86
80,0.2353650959502741,97
54,0.2992097286680979,84
15,0.8825623763457524,85
71,0.7926186066008791,67
89,0.13798150098604867,55
34,0.5522633185893552,17
98,0.5836235487306628,59
5,0.7612724008920905,40
77,0.8566632290820064,56
9,0.08133731597562233,25
17,0.18674856935299322,27
44,0.3093119532988008,88
77,0.2655786141304567,8
71,0.5090941708984701,21
43,0.5207030555649412,8
47,0.8588295469825515,90
18,0.8654413353733896,22
14,0.6078883625169796,91
80,0.5584869417088845,58
22,0.20807917186534952,88
76,0.47668745454045247,80
91,0.7082480455995448,85
65,0.27627324230540695,32
81,0.1771303580338912,57
47,0.12658921678929191,91
76,0.015819376448528377,78
46,0.9374493153270554,31
94,0.8117651163541529,51
58,0.8681200869914449,6
4,0.709850921982642,81
4,0.863097166841612,64
83,0.28852345174996996,98
32,0.04875743165416646,89
85,0.4273392469100984,22
32,0.7649270717565192,70
78,0.7275071425021642,9
97,0.863169181347249,28
27,0.9950619811230612,42
45,0.36662633256826094,42
50,0.6631509701795502,19
76,0.18681364013309942,19
74,0.23940928895404057,95
79,0.4313678830322035,77
56,0.33273757237968793,76
2,0.9234094473446521,6
45,0.42544129115790086,61
22,0.13681183831443822,19
51,0.7963889762519406,67
26,0.13143691288619974,85
35,0.000760112904070076,1
19,0.9585299024924276,70
71,0.6265283967596199,2
93,0.1711069224729702,64
20,0.8024383953696073,84
92,0.016146708049739167,58
31,0.37165340073065045,50
57,0.32399772680203254,66
66,0.011672240205284012,49
8,0.3972304900166944,56
24,0.5162343072917045,77
67,0.3788170808925053,3
10,0.07974649264786493,19
27,0.37744300781297546,27
13,0.09271464364269189,19
45,0.36803012006819225,29
3,0.6267277838549499,61
9,0.19580888261733587,5
99,0.7225926877672463,86
71,0.19297379215815758,42
87,0.6414705604337397,59
94,0.8065504537463581,62
43,0.7577490360637232,15
85,0.40297697255739984,94
52,0.1124327199129751,66
92,0.04442808668612919,92
40,0.16257081649775107,44
80,0.09236663185758853,71
16,0.422598574304211,48
33,0.28597093720592726,15
86,0.4399314648596736,85
33,0.4641743643360634,87
63,0.5073991305691737,85
84,0.48453980743361014,48
21,0.3378963424311021,57
16,0.9732862072308843,50
19,0.08658895279717671,77
11,0.44167178259630935,56
4,0.024847059840439556,93
23,0.96616980974716,58
43,0.7227801846787072,5
26,0.5688150452026398,65
10,0.9593243420841499,85
86,0.2609798647977203,22
18,0.21958254147342016,72
53,0.749766479954319,39
23,0.14054958670790607,40
96,0.44358631092888556,2
3,0.4089223975813684,80
91,0.7477370886744461,73
46,0.15733116223738697,9
12,0.7896680770788868,2
7,0.12189872950117975,31
79,0.025848031999745613,74
22,0.21912051327013993,20
26,0.6592484000151936,54
2,0.7243422416776268,80
7,0.6779178321898666,4
22,0.030657894370534455,24
83,0.5468934561064628,13
1,0.016176781113689587,55
97,0.2757687174666469,35
91,0.3193758900425493,2
23,0.9692402728192341,74
33,0.5298395366610897,86
41,0.03064677578502195,33
10,0.7010582270133263,5
85,0.8891091688168832,37
42,0.4495648783406856,68
36,0.8623182806190313,60
23,0.0943107210165105,94
63,0.8844470892963334,23
56,0.03778081781528253,72
27,0.3711596501254708,53
59,0.06664773159096216,53
6,0.1454894150121665,37
65,0.17511749867150184,49
9,0.612856707062733,22
31,0.9977090460474662,73
95,0.6818499931063712,96
25,0.5844568315757527,41
7,0.1413181562645538,12
25,0.8176451958806098,91
76,0.8426777032557349,3
28,0.47210535547923826,67
48,0.8546494190188278,99
19,0.2138366583629553,56
18,0.6479369498081968,23
83,0.41757595008260273,61
30,0.8652447103345932,46
11,0.5048580558961455,51
21,0.1547828916590206,81
6,0.01789108771525061,45
36,0.6865822271401166,35
54,0.8876964941842271,4
57,0.5942735164880514,16
64,0.6551293473283691,82
32,0.5301301594201213,16
59,0.05845403720151654,54
86,0.8768054716298512,78
55,0.6126628896448132,36
22,0.16762684872487055,25
94,0.35322580234288214,65
7,0.14986528584001313,4
84,0.30264811167912486,75
70,0.642353418044555,15
53,0.6992016423678995,37
71,0.22115078981073688,32
49,0.8568048548208205,84
94,0.0239700169649536,78
22,0.35644080513110954,88
71,0.7034685607823529,49
87,0.30593368354406136,85
99,0.30540379841219323,10
15,0.6659617039583777,14
50,0.7344045857881675,10
44,0.4129087503169445,35
89,0.3632020746312611,10
78,0.9418838331223444,95
26,0.39007748313324264,90
39,0.024413756166917877,29
88,0.7949229473887788,88
5,0.1769082670593708,58
58,0.5898854906357599,28
42,0.462010647214235,67
98,0.9738928924966381,96
97,0.9578474711299438,31
63,0.9725793304293874,11
26,0.7697187041071524,25
69,0.005443260032538144,27
61,0.8407567655901205,16
95,0.39127817122982944,56
47,0.4629336467959416,25
5,0.5305006071875632,36
23,0.8384815210296359,51
3,0.7821722084201119,92
63,0.1102159746267477,27
55,0.32998986462469226,70
73,0.02158664362922036,74
36,0.08345865384217344,3
2,0.7145925712691477,13
84,0.3827435822027988,48
58,0.9178460690611018,49
68,0.11000231200678356,59
29,0.1903595640023552,8
27,0.8615812694881151,55
98,0.9777002269434465,20
56,0.4082295185631942,52
3,0.48322416284345904,26
50,0.07955397788913965,74
46,0.3401490498004529,25
54,0.4018556322024289,50
18,0.34067071671727533,9
21,0.8660328676571758,42
5,0.052171385394045644,31
69,0.2821225279184849,10
16,0.8747429406490881,47
10,0.9823125029490118,16
70,0.6648059771213881,89
69,0.6236401993096793,65
26,0.5444854299524934,81
60,0.9705194222841829,41
96,0.9817623316682437,55
80,0.8602066972485538,7
81,0.6489949245413403,32
23,0.8621437216568978,79
15,0.5541923232166734,13
66,0.5168667339398301,63
1,0.6489860640979906,54
93,0.6645153282587526,47
9,0.011780143691547451,43
30,0.7197995993579914,84
31,0.8841816967892502,93
4,0.727255107332418,13
20,0.2346136872031539,13
55,0.6328890440955035,42
11,0.047331425157990714,44
3,0.4204380545491233,96
15,0.43164681388805637,65
36,0.6929525870009065,88
35,0.8184415319850298,51
81,0.1925107014572882,93
40,0.07571901486582877,96
14,0.35693435711344645,63
57,0.3991437855957416,30
80,0.11163475767021924,31
36,0.7249911992702648,50
21,0.46180652883055306,24
62,0.6124263444788582,53
52,0.541015089199732,42
19,0.14196057441850485,92
37,0.7034058741780196,37
43,0.45677592735422545,24
49,0.5300712102210081,15
85,0.6663159945490618,66
39,0.36390139275111477,37
18,0.8938057914706065,27
78,0.821988876341377,36
96,0.43772765756781973,44
10,0.14393510076136984,24
54,0.8998316356274852,16
51,0.6598190980416994,75
64,0.003988398418817707,11
59,0.27045139641640337,58
6,0.296787778593116,3
31,0.18867040213589648,79
53,0.3132326645854483,96
51,0.23566785926473277,51
12,0.8100428713315844,13
38,0.15376423549197316,96
26,0.6930445464536694,54
21,0.33843684958641795,37
47,0.6295914222599568,64
27,0.5237785301317197,76
51,0.887147157142283,27
57,0.21428690391497174,64
5,0.7142856204821266,11
29,0.45545924925736647,69
5,0.578251702853781,96
69,0.7279061990338984,23
51,0.18440496729783296,9
18,0.3412525046646194,59
58,0.7275461540544221,69
42,0.507605386730567,61
39,0.2650995357725555,2
44,0.6701016085646174,97
41,0.09349063682400027,3
98,0.4216861975844657,91
59,0.36579060000084695,10
71,0.9191202780796236,19
13,0.8636013160106789,33
9,0.7137782988355234,92
73,0.9443158711583076,41
74,0.6464585064440818,70
46,0.4920431751111507,20
3,0.7458129744856925,16
22,0.2540764235849402,10
32,0.324495160811213,37
86,0.9199734317601854,81
40,0.09529023852353125,65
49,0.9153472383606226,30
98,0.38323863000742986,57
55,0.3514560992411775,80
74,0.5163379782362141,77
82,0.09762763956136467,15
81,0.12440440556408006,12
69,0.39101054096315,16
17,0.07082672246779598,68
78,0.7416934391796924,73
55,0.27357782489582183,92
22,0.8956927542616231,21
14,0.8955157787961892,21
38,0.07412223876685364,23
59,0.5448377872831432,95
92,0.9369225629832983,56
41,0.10723789377896453,7
90,0.7022350727221836,36
28,0.13833730663752342,72
10,0.9058982439963167,52
5,0.9428501226406271,55
32,0.1379996425598372,93
64,0.7654150817992028,10
9,0.010111741868379154,60
55,0.6173006394047654,12
14,0.3624024525426486,12
98,0.42959088060242967,33
40,0.4837659205813196,41
87,0.8041235884976481,58
82,0.9469888458866824,12
74,0.9522453624295054,22
16,0.8003235590346048,66
41,0.6616869688816844,18
92,0.30986703123442827,17
59,0.1683423722966927,62
11,0.9103282426263833,16
91,0.12772499068636733,42
30,0.6949070677372816,74
99,0.14304006119433688,61
55,0.6369725639619699,93
62,0.41531613944552437,52
12,0.22375623273793532,7
95,0.156617008825637,38
38,0.4771522488781115,90
76,0.3009360947794011,41
73,0.3157285023886558,33
82,0.5081581555333304,32
29,0.8435932427081845,98
76,0.9500699530964343,25
82,0.7049846093804537,45
69,0.1350080684589532,99
27,0.7923914584908083,4
32,0.16995781097462348,21
11,0.1465417876479107,56
37,0.9315773999492148,14
84,0.32893841477322827,37
45,0.03747988138332825,78
20,0.2544585650686091,99
99,0.3694605718669062,46
87,0.9610294790673357,35
56,0.7125273764469419,11
88,0.31478372808105104,46
35,0.3881621187678793,47
62,0.43381447955787944,64
24,0.5095576473639162,77
38,0.029367875782300712,21
24,0.2785151033806551,39
73,0.9879813029355319,24
42,0.12925262133946558,1
99,0.5351821321419546,13
48,0.9399026672971299,54
36,0.006116384393212826,30
93,0.9230715573151075,28
6,0.8335991316616704,24
68,0.6287667592695877,82
74,0.384089177320753,82
69,0.04978621484254753,43
64,0.24810808683846974,22
44,0.7964089421349095,51
5,0.4414064073802102,76
33,0.39325970956657974,46
36,0.3379605297610726,85
75,0.9734710023297293,22
86,0.3197428716900488,55
82,0.3263107212289813,4
62,0.270196056140776,89
68,0.4257881375955165,1
77,0.7532548888364855,84
15,0.48913168564433496,34
57,0.9492068698880703,88
40,0.36915297862116814,58
39,0.3490591466097913,4
27,0.3145751677881661,96
54,0.21117059636375946,89
93,0.4452802994317485,7
38,0.8484843804139,92
28,0.4145645883304484,72
72,0.8347162227412166,72
43,0.3301193106596013,90
20,0.3635570376136601,70
69,0.7104708650894463,82
97,0.882193989257738,77
44,0.4217081094161098,60
74,0.8098904281701644,60
89,0.44232235622604255,97
95,0.9129239945834248,81
37,0.6840994453437577,73
32,0.08822680132605965,98
29,0.5665075184806766,1
76,0.1937861818880885,54
72,0.4471081667223433,47
50,0.38828264099064225,19
99,0.15608603806378096,83
67,0.1642797989384488,27
83,0.9920011994763622,12
91,0.020104741409959326,73
66,0.9053545951511356,87
98,0.2666387318493284,66
41,0.28526306997313333,66
72,0.46943865770832194,52
12,0.781279064477591,84
55,0.9904260770114073,44
73,0.37320591469163533,87
31,0.5602778267105294,64
42,0.4189767998913465,38
66,0.894703402875607,25
28,0.5796867190927533,81
65,0.22040980968777923,12
6,0.19329697286989844,10
38,0.6907267099087587,63
98,0.9126457491314192,47
74,0.004201606222230758,54
73,0.9564499808668601,55
57,0.7994751024828983,80
48,0.7478207170816599,2
84,0.14118738412749943,28
30,0.844464039641136,30
16,0.35313821103435983,82
3,0.9884534298881364,88
89,0.7543433890700519,65
68,0.1348679274775313,86
49,0.9870679862969058,2
60,0.5365032617708019,95
9,0.012945742853336939,95
81,0.5477455046447851,61
82,0.24438856073440662,18
75,0.6554096485895111,6
54,0.5965891158115504,97
78,0.7064673374927386,69
24,0.8751665283125989,59
95,0.6140058378180238,91
78,0.20556744798352355,79
21,0.32920127190420334,16
25,0.4851693856199564,27
77,0.790700751895117,91
64,0.7078347617061563,97
43,0.5971864295520161,29
12,0.9992313179308944,40
6,0.8907701901840032,60
99,0.32613514684536193,2
56,0.7937910430225514,89
5,0.5270613831381236,79
54,0.5093250011585531,30
55,0.7440455697682834,80
6,0.7966222876592379,52
92,0.07824745221066842,34
7,0.02734040334818877,39
3,0.780908900324258,86
96,0.3257380679218954,40
30,0.6448980383961164,1
27,0.7102124631857187,67
40,0.6351427210131532,96
12,0.30221588770124663,72
1,0.48654456149218717,43
66,0.1553311233362521,32
27,0.006535763632544156,70
39,0.543351868451617,6
36,0.9449071975855662,54
42,0.5639485095683814,39
42,0.3455802696671013,68
14,0.4460239347560494,65
45,0.7261138153221116,49
94,0.6343576220338644,27
64,0.9369603840245996,48
61,0.7643204919802636,85
80,0.13814628906450765,32
90,0.23187217856033027,3
1,0.052066759914688565,15
54,0.45428422902490107,62
9,0.4145969024937425,54
27,0.7884789423974746,4
95,0.18299033891408445,96
59,0.16210766501756912,79
42,0.9514940499759855,22
17,0.9566468517077923,94
61,0.651190388886516,50
82,0.17648300647229298,80
70,0.2294826556670989,90
14,0.12266047861463791,29
36,0.24580923019475032,98
24,0.8471220623311017,41
31,0.9278204834055279,97
34,0.6180267445553346,81
90,0.18105341065927616,32
53,0.4170638881981187,36
18,0.8009579798345726,2
80,0.25377144562322507,58
4,0.8263715038319792,70
16,0.6031547734746437,86
50,0.6316885436538343,59
79,0.28527932098728637,61
10,0.7999579226427984,69
99,0.6656835427951614,89
63,0.3051579480803075,97
18,0.7573582510840274,26
9,0.4299055164838409,76
41,0.3431794980752746,66
33,0.9018831749730877,17
45,0.6652524817728038,74
30,0.6414983046605649,73
30,0.898279217540484,21
6,0.46526385221900024,86
56,0.7125203952598992,25
1,0.28589974752698677,48
15,0.2898331863648218,94
8,0.8139987796013194,15
37,0.43350472304256493,73
46,0.40146197184624066,44
48,0.7914676436392989,62
85,0.33058341269231695,39
3,0.12568542610296685,26
82,0.31532799530530087,84
20,0.674787478044791,96
76,0.5117817841499457,2
60,0.8978242892428839,41
18,0.2784883833264551,39
55,0.9437959372935937,16
61,0.8228432599281129,7
22,0.5610695284058208,26
75,0.258056181814904,56
88,0.19009419622192525,82
82,0.24738409976138842,73
32,0.5944190020451817,32
13,0.1914897696297163,70
28,0.07906885148802278,72
73,0.12760195741823477,50
30,0.15912734972346299,21
73,0.2986270881527111,58
21,0.6508614601157316,1
39,0.9916350293478969,53
16,0.3216710871248899,82
96,0.048458781148349006,72
12,0.12006736363559478,20
83,0.3973955676368802,11
28,0.9114104927987932,66
46,0.558149606263739,32
78,0.6500653373898814,58
79,0.8198900272000722,83
21,0.516889826341273,20
91,0.31603049452636167,85
48,0.594519237671961,68
23,0.36048975195970545,39
95,0.5278542421880191,46
87,0.8358778970354175,32
70,0.5017215338532436,19
8,0.5497333386014396,95
62,0.504464213298168,80
73,0.248215740265742,13
55,0.8283959644949113,88
29,0.6882226208815807,70
8,0.019628334477104215,38
69,0.9696324603297075,28
71,0.9981045411289944,46
89,0.37698453424290157,11
63,0.23973911128266123,28
69,0.31152613987729494,91
5,0.0020932679649435793,25
18,0.043659957494814106,58
49,0.5563833209475889,49
43,0.5413686581612319,44
45,0.4852317934881263,29
8,0.3432003291470528,58
3,0.6887615696727342,44
68,0.518690023732352,47
85,0.5475744809063233,82
37,0.695477837203948,99
11,0.802716207158553,89
10,0.07116030468808676,36
19,0.32040726634834893,8
13,0.5147511993909466,52
48,0.27536784821898264,12
82,0.33707503633666147,93
54,0.7104898208828384,62
59,0.7999052367964424,19
34,0.6702581052698477,64
67,0.5488251003861389,45
56,0.723926497621244,72
36,0.9151030743427045,48
4,0.8573357700285568,84
93,0.7885352856227144,95
63,0.8166386070287308,17
6,0.9313225277033041,82
14,0.46299290089889944,89
61,0.8985707476174121,18
85,0.40988345107753943,77
77,0.11315139827446818,51
91,0.11699243180089625,46
10,0.05899840546182833,58
59,0.5737658693092937,24
1,0.5977255500579838,65
37,0.7787351206049797,56
20,0.47176426819704476,79
8,0.9110781177705073,65
13,0.13690059116987197,83
75,0.5963966341958893,16
39,0.8396056649711933,40
59,0.45827583559176255,10
98,0.8365707702995574,55
3,0.48980991156799825,58
58,0.6491589736652369,15
87,0.3870913025266668,76
65,0.6388184488257079,57
81,0.9352457075548496,70
56,0.9744342657694809,50
50,0.2551276883276823,96
63,0.9735357103827029,20
8,0.25896270255982745,4
20,0.08094391001517753,31
73,0.2658195558466079,78
22,0.13897426183056638,12
34,0.9047203885458123,75
5,0.5544403099500355,82
8,0.18471012902984907,85
37,0.9902748854111073,49
16,0.41805003736771784,88
2,0.616249822917139,97
14,0.8697712100413398,75
